Stock_ID,Date,Open,High,Low,Close,Adj Close,Volume,Entity,Code,New Cases,Case Fatality,New Deaths,SMA 30,SMA 90,Signal,Position,Buy,Sell,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,ADX30,ADX14,14high,14low,%K,%D,gain,loss,avg_gain,avg_loss,rs,rsi
517,2021-01-21,582.4500122070312,588.75,570.4000244140625,579.8400268554688,579.8400268554688,11802100,World,OWID_WRL,668784.0,2.59,17333.0,519.2106669108073,505.1489990234375,1,0.0,0.0,0.0,539.4799957275391,539.4799957275391,499.4199981689453,517.9499969482422,546.1500244140625,16.368662480347048,21.01794127468096,593.2899780273438,485.6700134277344,87.50236424820027,43.60422812458897,0.0,6.5,8.712732573903635,4.058256293291246,2.146915311461911,68.22284996492498
518,2021-01-22,582.0999755859375,583.989990234375,564.3499755859375,565.1699829101562,565.1699829101562,7550800,World,OWID_WRL,663567.0,2.42,16070.0,520.9610005696615,506.1368876139323,1,0.0,0.0,0.0,539.4799957275391,539.4799957275391,500.75498962402344,517.9499969482422,553.4099731445312,16.92477843622965,22.67695107600916,593.2899780273438,485.6700134277344,73.87102363227355,52.1085725627123,0.0,14.67,8.090394532910517,4.816237986627585,1.6798161875251423,62.68400778176067
519,2021-01-25,567.0,569.75,548.6500244140625,556.780029296875,556.780029296875,7207300,World,OWID_WRL,481598.0,2.31,11142.0,523.0670013427734,506.8123324924045,1,0.0,0.0,0.0,539.4799957275391,539.4799957275391,501.02500915527344,517.9499969482422,546.7000122070312,17.194986822379274,23.1428986714382,593.2899780273438,485.6700134277344,66.07511546180041,56.266243463403235,0.0,8.39,7.512509209131195,5.071506701868472,1.4813170228806747,59.69882160244667
520,2021-01-26,554.72998046875,567.989990234375,554.0599975585938,561.9299926757812,561.9299926757812,5023800,World,OWID_WRL,561250.0,3.1,17414.0,525.0950012207031,507.6797770182292,1,0.0,0.0,0.0,543.1499938964844,539.4799957275391,502.36500549316406,517.9499969482422,538.8499755859375,17.45618826232391,23.57556429576517,593.2899780273438,485.6700134277344,70.86043888953637,62.76222618938234,5.15,0.0,7.343758551336109,4.709256223163581,1.5594306623653458,60.928810664640885
521,2021-01-27,550.7100219726562,556.4199829101562,515.72998046875,523.280029296875,523.280029296875,8670300,World,OWID_WRL,600990.0,2.82,16920.0,525.7636688232421,508.2695549858941,1,0.0,0.0,0.0,543.4149932861328,539.4799957275391,509.5274963378906,517.9499969482422,550.6400146484375,17.141565793513816,21.909810828096763,593.2899780273438,485.6700134277344,34.94706210791407,64.81538321472077,0.0,38.65,6.819204369097816,7.133595064366182,0.9559281550982878,48.87337771617952
522,2021-01-28,535.8800048828125,553.1500244140625,530.739990234375,538.5999755859375,538.5999755859375,5969000,World,OWID_WRL,615083.0,2.69,16567.0,526.3030019124349,509.032221476237,1,0.0,0.0,0.0,543.4149932861328,539.4799957275391,509.9674987792969,517.9499969482422,547.8200073242188,16.837430740330728,20.3630397509761,593.2899780273438,485.6700134277344,49.18228913670842,67.99720418155854,15.32,0.0,7.426404057019401,6.624052559768598,1.1211269823135026,52.85525061261043
523,2021-01-29,538.0,541.0,530.1799926757812,532.3900146484375,532.3900146484375,4325300,World,OWID_WRL,588969.0,2.67,15731.0,526.723334757487,509.532666015625,1,0.0,0.0,0.0,543.4149932861328,539.4799957275391,509.9674987792969,517.9499969482422,520.7000122070312,16.535789537046128,18.95416833699502,593.2899780273438,485.6700134277344,43.412020617662144,60.83575915629932,0.0,6.21,6.895946624375158,6.594477376927983,1.0457154115808966,51.117345338508464
524,2021-02-01,536.7899780273438,545.0599975585938,531.72998046875,539.0399780273438,539.0399780273438,3547500,World,OWID_WRL,443031.0,2.31,10250.0,527.1970001220703,510.0645545111762,1,0.0,0.0,0.0,554.5099792480469,539.4799957275391,510.37249755859375,517.9499969482422,511.2900085449219,16.292377241897793,17.76434300823253,593.2899780273438,485.6700134277344,49.591137479154206,55.419869617864165,6.65,0.0,6.878379008348362,6.1234432785759845,1.1232861472586284,52.903192003060994
525,2021-02-02,542.010009765625,555.47998046875,538.9299926757812,548.1599731445312,548.1599731445312,3767600,World,OWID_WRL,465488.0,3.19,14852.0,527.7056650797526,510.9262210422092,1,0.0,0.0,0.0,552.239990234375,539.4799957275391,510.8574981689453,517.9499969482422,516.3900146484375,16.177947063277596,17.18015373705789,593.2899780273438,493.010009765625,54.99599205593228,52.72343653552969,9.12,0.0,7.038494793466336,5.686054472963414,1.2378521568749707,55.314295587942624
526,2021-02-03,550.1699829101562,550.47998046875,538.239990234375,539.4500122070312,539.4500122070312,3172300,World,OWID_WRL,525270.0,3.02,15867.0,527.8723317464193,511.6636657714844,1,0.0,0.0,0.0,549.8599853515625,539.4799957275391,512.4399948120117,517.9499969482422,493.3299865722656,16.05706419649044,16.596268200660784,593.2899780273438,493.5400085449219,46.025080408871425,49.859145813682694,0.0,8.71,6.535745165361598,5.902050582037455,1.1073685449685495,52.54745533772195
527,2021-02-04,539.8099975585938,559.47998046875,537.510009765625,552.1599731445312,552.1599731445312,5164500,World,OWID_WRL,471736.0,2.74,12928.0,528.6473317464192,512.4334431966146,1,0.0,0.0,0.0,542.739990234375,539.4799957275391,513.9274978637695,517.9499969482422,506.44000244140625,16.043741406914556,16.503815780887464,593.2899780273438,493.5400085449219,58.766899783302186,48.13149736993496,12.71,0.0,6.976763367835768,5.480475540463351,1.2730215318588782,56.00569611928843
528,2021-02-05,552.260009765625,554.4400024414062,545.47998046875,550.7899780273438,550.7899780273438,2376200,World,OWID_WRL,536493.0,3.2,17185.0,529.429330444336,513.101665242513,1,0.0,0.0,0.0,541.8599853515625,539.4799957275391,514.0174942016602,508.87001037597656,504.5400085449219,16.030862710324534,16.417967105383667,593.2899780273438,493.5400085449219,57.393470674204636,51.338127165119325,0.0,1.37,6.478423127276071,5.186870144715969,1.2490043025032829,55.53587874923418
529,2021-02-08,555.0,555.0,543.7000122070312,547.9199829101562,547.9199829101562,2791700,World,OWID_WRL,339948.0,2.84,9648.0,530.5439971923828,513.7065538194445,1,0.0,0.0,0.0,537.60498046875,539.4799957275391,514.0174942016602,508.87001037597656,523.0599975585938,15.989649021617785,16.209581981284547,593.2899780273438,515.72998046875,41.503356697617065,50.2411368166777,0.0,2.87,6.015678618184923,5.0213794200934005,1.1980131583191593,54.50436699092788
530,2021-02-09,546.0,566.0,543.0,559.0700073242188,559.0700073242188,3703500,World,OWID_WRL,407212.0,3.62,14737.0,532.0473317464192,514.3625539143881,1,0.0,0.0,0.0,548.0899963378906,539.4799957275391,518.5050048828125,504.4550018310547,518.02001953125,16.079114147572874,16.597990058757045,588.75,515.72998046875,59.35362265538801,52.51850853635283,11.15,0.0,6.382415859743143,4.6627094615153,1.3688212642073925,57.78491120837688
531,2021-02-10,562.5,566.6500244140625,553.4600219726562,563.5900268554688,563.5900268554688,3991300,World,OWID_WRL,440456.0,3.15,13859.0,533.5296661376954,514.7634429931641,1,0.0,0.0,0.0,548.4150085449219,539.4799957275391,519.2625045776367,504.4550018310547,520.25,16.173120816963927,16.991999028008806,583.989990234375,515.72998046875,70.11432689659613,55.450392738844535,4.52,0.0,6.249386155475776,4.329658785692779,1.443389990944939,59.07325462959488
532,2021-02-11,564.4400024414062,565.9299926757812,554.219970703125,557.5900268554688,557.5900268554688,2730600,World,OWID_WRL,443769.0,3.13,13874.0,534.4203338623047,515.3693322075737,1,0.0,0.0,0.0,549.1900024414062,539.4799957275391,519.8499984741211,504.4550018310547,524.030029296875,16.26399393070861,17.35786449945687,569.75,515.72998046875,77.48987643831407,58.663804793470504,0.0,6.0,5.803001430084649,4.448968872429009,1.3043475008438028,56.603767459820126
533,2021-02-12,556.9400024414062,561.25,550.8499755859375,556.52001953125,556.52001953125,2197100,World,OWID_WRL,429589.0,3.0,12884.0,535.4846669514974,515.7678877088758,1,0.0,0.0,0.0,552.0800170898438,539.4799957275391,517.942497253418,504.4550018310547,524.4400024414062,16.29173581012642,17.395937135770367,567.989990234375,515.72998046875,78.05210761619568,63.239094394516826,0.0,1.07,5.388501327935745,4.207613952969794,1.2806548766510444,56.1529449178028
534,2021-02-16,557.2899780273438,563.6300048828125,552.72998046875,557.280029296875,557.280029296875,2624100,World,OWID_WRL,359771.0,3.09,11099.0,536.0363352457682,516.3391103108723,1,0.0,0.0,0.0,552.0800170898438,539.4799957275391,520.4475021362305,504.4550018310547,504.7900085449219,16.348834043061533,17.581604539303136,566.6500244140625,515.72998046875,81.59861148735308,66.50076749509552,0.76,0.0,5.057894090226049,3.9070700991862375,1.2945491024795037,56.41845280541637
535,2021-02-17,550.989990234375,555.25,543.030029296875,551.3400268554688,551.3400268554688,2069600,World,OWID_WRL,386361.0,2.94,11353.0,536.9856699625651,516.524444240994,1,0.0,0.0,0.0,552.0800170898438,539.4799957275391,520.4475021362305,504.4550018310547,512.1799926757812,16.23033009391635,16.887341011661828,566.6500244140625,530.1799926757812,58.02033387724363,66.59031938124396,0.0,5.94,4.696615940924189,4.0522793778157915,1.1590059576434484,53.68238811663594
536,2021-02-18,549.0,550.0,538.22998046875,548.219970703125,548.219970703125,2456200,World,OWID_WRL,410794.0,2.92,11990.0,537.8996693929037,516.7069997151692,1,0.0,0.0,0.0,552.4400024414062,539.4799957275391,520.0600051879883,504.4550018310547,523.1099853515625,16.032662332243525,15.848733011075101,566.6500244140625,530.1799926757812,49.465210660641816,67.72772709024748,0.0,3.12,4.361143373715318,3.985687993686092,1.0942008959617515,52.24908928611862
537,2021-02-19,548.0,548.989990234375,538.8099975585938,540.219970703125,540.219970703125,2841500,World,OWID_WRL,409656.0,2.84,11653.0,539.2240020751954,516.7156660291884,1,0.0,0.0,0.0,552.4400024414062,543.1499938964844,515.5850067138672,504.4550018310547,535.0900268554688,15.841583495959798,14.88431129624457,566.6500244140625,531.72998046875,24.312656214496705,62.72187474154873,0.0,8.0,4.049633132735652,4.2724245655656565,0.947853629850921,48.66144022964728
538,2021-02-22,534.989990234375,541.7899780273438,530.7899780273438,533.780029296875,533.780029296875,3078600,World,OWID_WRL,295585.0,2.45,7252.0,540.0536692301432,516.6486663818359,1,0.0,0.0,0.0,548.7200012207031,543.4149932861328,515.5850067138672,504.4550018310547,520.8099975585938,15.517074182932362,14.312538609460672,566.6500244140625,530.7899780273438,8.338113222961852,53.896701359600975,0.0,6.44,3.7603736232545337,4.427251382310966,0.8493698004768975,45.92752624477107
539,2021-02-23,525.0,548.5399780273438,518.280029296875,546.1500244140625,546.1500244140625,4136500,World,OWID_WRL,392729.0,2.92,11481.0,541.2453369140625,516.560444132487,1,0.0,0.0,0.0,542.4650268554688,543.4149932861328,514.4100036621094,504.4550018310547,502.8599853515625,15.000757281018027,14.656384828920919,566.6500244140625,518.280029296875,57.61835420835994,51.05791246960753,12.37,0.0,4.37534693587921,4.1110191407173255,1.0642973885827645,51.55736738655925
540,2021-02-24,539.7999877929688,556.8499755859375,539.0700073242188,553.4099731445312,553.4099731445312,3245000,World,OWID_WRL,444964.0,2.8,12446.0,543.0556691487631,516.6933325873481,1,0.0,0.0,0.0,542.1050109863281,543.4149932861328,510.90501403808594,504.4550018310547,508.04998779296875,14.627205124859449,14.243958370775012,566.6500244140625,518.280029296875,72.62755301617426,50.282976098175894,7.26,0.0,4.58139358331641,3.817374916380374,1.2001424234380615,54.54839698798472
541,2021-02-25,550.27001953125,556.47998046875,535.75,546.7000122070312,546.7000122070312,4252900,World,OWID_WRL,452980.0,2.41,10907.0,544.8040028889974,516.7462215847439,1,0.0,0.0,0.0,540.9550170898438,554.5099792480469,508.32000732421875,504.4550018310547,513.9500122070312,14.212320770694527,14.09320007299616,566.6500244140625,518.280029296875,58.755397517205175,47.0196598167262,0.0,6.71,4.254151184508094,4.0239909937817755,1.0571969944967528,51.3901681426174
542,2021-02-26,546.510009765625,553.0900268554688,538.0,538.8499755859375,538.8499755859375,3755600,World,OWID_WRL,441959.0,2.39,10557.0,545.8393351236979,516.8357771131728,1,0.0,0.0,0.0,540.9550170898438,552.239990234375,539.4799957275391,528.3499908447266,513.3900146484375,13.811265895001767,13.953210225058655,566.6500244140625,518.280029296875,42.526252564688185,44.806219629218276,0.0,7.85,3.9502832427575165,4.297277351368792,0.9192525684894998,47.89638339330059
543,2021-03-01,545.5700073242188,552.1400146484375,542.0,550.6400146484375,550.6400146484375,3041400,World,OWID_WRL,305532.0,2.49,7607.0,547.4986694335937,517.0571109347874,1,0.0,0.0,0.0,537.5650024414062,549.8599853515625,539.4799957275391,528.3499908447266,521.6599731445312,13.423579515165432,13.82321965197383,566.6500244140625,518.280029296875,66.90094814597965,47.29703926998082,11.79,0.0,4.51026301113198,3.9903289691281643,1.1302985408036206,53.058222552095145
544,2021-03-02,553.3400268554688,556.989990234375,546.02001953125,547.8200073242188,547.8200073242188,3042200,World,OWID_WRL,387601.0,2.64,10249.0,549.1600026448567,517.3060000949436,1,0.0,0.0,0.0,537.635009765625,542.739990234375,539.4799957275391,528.3499908447266,539.4199829101562,13.128779396691732,13.212986355255078,566.6500244140625,518.280029296875,61.07087246086406,52.54821301946187,0.0,2.82,4.188101367479695,3.9067340427618666,1.072021110635654,51.73794345689748
545,2021-03-03,545.9299926757812,548.010009765625,517.8099975585938,520.7000122070312,520.7000122070312,5362400,World,OWID_WRL,441859.0,2.6,11505.0,549.7910034179688,517.6576670328776,1,0.0,0.0,0.0,537.3999938964844,541.8599853515625,539.4799957275391,528.3499908447266,540.6699829101562,12.98675500807963,14.51943947649109,565.9299926757812,517.8099975585938,6.005849837264935,52.21503253579088,0.0,27.12,3.888951269802574,5.564824468278877,0.6988452721142834,41.1364874474143
546,2021-03-04,521.5,531.5,507.67999267578125,511.2900085449219,511.2900085449219,5034800,World,OWID_WRL,458446.0,2.28,10462.0,547.2893361409505,517.9472225613064,1,0.0,0.0,0.0,532.3349914550781,537.1650085449219,541.3149948120117,528.3499908447266,544.530029296875,12.987952992020372,16.205733273828542,563.6300048828125,507.67999267578125,6.45221641021725,44.90558427891336,0.0,9.41,3.6111690362452475,5.839479863401814,0.6184059403779749,38.21080514778311
547,2021-03-05,511.9800109863281,517.760009765625,498.7900085449219,516.3900146484375,516.3900146484375,5070000,World,OWID_WRL,449116.0,2.33,10483.0,545.1743357340495,518.2595560709635,1,0.0,0.0,0.0,527.8899993896484,532.7200164794922,541.4474945068359,534.5649871826172,546.989990234375,13.10433691551435,18.141684411399737,563.6300048828125,498.7900085449219,27.14374937931742,38.40789804507667,5.1,0.0,3.717514105084873,5.4223741588731125,0.6855878986147745,40.67351807509976
548,2021-03-08,514.4600219726562,518.8400268554688,492.8500061035156,493.3299865722656,493.3299865722656,3981800,World,OWID_WRL,305520.0,2.35,7190.0,542.7796691894531,518.316111585829,1,0.0,0.0,0.0,524.9199981689453,529.7500152587891,541.4474945068359,534.5649871826172,554.5800170898438,13.29127627711112,20.1694983644618,556.989990234375,492.8500061035156,0.7483326902151028,30.121174498363803,0.0,23.06,3.451977383293096,6.682204576096462,0.5165925921576072,34.06271366673812
549,2021-03-09,507.30999755859375,513.1099853515625,503.82000732421875,506.44000244140625,506.44000244140625,3470000,World,OWID_WRL,414038.0,2.53,10495.0,541.1016682942708,518.5106672498915,1,0.0,0.0,0.0,524.9199981689453,529.7500152587891,541.4474945068359,534.5649871826172,555.3099975585938,13.471984326654663,22.052468463733714,556.989990234375,492.8500061035156,21.188025725363616,27.072856378460294,13.11,0.0,4.1418361416293035,6.2049042492324284,0.6675100815845249,40.030347579682044
550,2021-03-10,513.5,518.969970703125,504.25,504.5400085449219,504.5400085449219,3771500,World,OWID_WRL,458864.0,2.21,10155.0,539.1886688232422,518.7140007866753,1,0.0,0.0,0.0,524.9199981689453,529.7500152587891,546.994987487793,534.5649871826172,552.780029296875,13.53803936532743,23.161888705432187,556.989990234375,492.8500061035156,18.22576447408551,20.119258711046843,0.0,1.9,3.845990702941496,5.89741108857297,0.6521489930375758,39.47277126856219
551,2021-03-11,512.2000122070312,530.239990234375,510.7099914550781,523.0599975585938,523.0599975585938,4714500,World,OWID_WRL,489685.0,2.09,10214.0,539.1813344319661,518.9234452989366,1,0.0,0.0,0.0,524.9199981689453,529.7500152587891,545.859992980957,534.5649871826172,553.72998046875,13.402588868103845,23.088816532398408,556.989990234375,492.8500061035156,47.10009187629863,18.123432913251783,18.52,0.0,4.894134224159961,5.476167439389187,0.8937152266304432,47.19374983432242
552,2021-03-12,512.5,526.510009765625,506.5899963378906,518.02001953125,518.02001953125,3981700,World,OWID_WRL,489257.0,2.02,9860.0,538.4953358968099,519.3932234022352,1,0.0,0.0,0.0,524.9199981689453,529.7500152587891,544.6699905395508,534.5649871826172,540.02001953125,13.329616327264269,23.256359891054057,556.989990234375,492.8500061035156,39.242313151157205,22.871499100950675,0.0,5.04,4.544553208148535,5.445012622289959,0.8346267535808345,45.493000249331665
553,2021-03-15,516.3200073242188,520.72998046875,508.0299987792969,520.25,520.25,3484300,World,OWID_WRL,354110.0,2.14,7563.0,538.090668741862,519.7946679009332,1,0.0,0.0,0.0,520.4300079345703,529.7500152587891,541.109992980957,534.5649871826172,549.219970703125,13.259076204452679,23.41193586694859,556.989990234375,492.8500061035156,42.7190531269582,28.052475774770812,2.23,0.0,4.379227978995068,5.056083149269248,0.8661305302362353,46.41318043955859
554,2021-03-16,524.469970703125,533.4199829101562,523.2100219726562,524.030029296875,524.030029296875,3238900,World,OWID_WRL,467030.0,2.27,10621.0,537.5903371175131,520.2036682128906,1,0.0,0.0,0.0,513.1349945068359,529.7500152587891,540.6699905395508,534.5649871826172,546.5399780273438,12.97014490122886,22.379659761147707,556.989990234375,492.8500061035156,48.612458540284976,31.119434226337606,3.78,0.0,4.336425980495421,4.694934352892873,0.9236393215644112,48.015202809082524
555,2021-03-17,522.0,528.3699951171875,514.2999877929688,524.4400024414062,524.4400024414062,2817400,World,OWID_WRL,545719.0,1.94,10590.0,536.7996714274088,520.5091125488282,1,0.0,0.0,0.0,513.1349945068359,529.7500152587891,538.5424880981445,534.5649871826172,554.4400024414062,12.822691525151933,22.00857670131359,556.989990234375,492.8500061035156,49.25164351996133,38.04847863058706,0.41,0.0,4.055966981888605,4.3595818991148105,0.9303568726882151,48.19610745823388
556,2021-03-18,516.4000244140625,517.9000244140625,503.8500061035156,504.7900085449219,504.7900085449219,4094500,World,OWID_WRL,547931.0,1.96,10720.0,535.6443379720052,520.4094458685981,1,0.0,0.0,0.0,513.1349945068359,529.7500152587891,543.7849960327148,534.5899963378906,549.5700073242188,12.826144777937026,22.26983278538074,556.989990234375,492.8500061035156,18.61553694345492,37.68098023317153,0.0,19.65,3.7662550546108475,5.451754620606609,0.6908335603321379,40.857573243130716
557,2021-03-19,504.9599914550781,513.1900024414062,501.6300048828125,512.1799926757812,512.1799926757812,4386400,World,OWID_WRL,562541.0,1.92,10819.0,534.3116719563802,520.3811126708985,1,0.0,0.0,0.0,517.5249938964844,529.3899993896484,543.9475021362305,536.1049957275391,508.8999938964844,12.859712254738668,22.63398802152891,556.989990234375,492.8500061035156,30.137186396598246,39.38261193638765,7.39,0.0,4.025093979281501,5.0623435762775655,0.7951048597616575,44.29294787086847
558,2021-03-22,509.1300048828125,529.3099975585938,509.1300048828125,523.1099853515625,523.1099853515625,3360600,World,OWID_WRL,423403.0,1.88,7967.0,533.3890055338542,520.9656680636936,1,0.0,0.0,0.0,517.5249938964844,528.2400054931641,544.3349990844727,537.2799835205078,508.7799987792969,12.61684440470159,21.590677937730323,548.010009765625,492.8500061035156,54.8585519199904,40.490963371200756,10.93,0.0,4.518301552189966,4.7007476065434535,0.9611878642240816,49.010494188651485
559,2021-03-23,529.8699951171875,543.1199951171875,529.4000244140625,535.0900268554688,535.0900268554688,5583500,World,OWID_WRL,505874.0,2.26,11456.0,532.9613403320312,521.5751129150391,1,0.0,0.0,0.0,522.375,528.2400054931641,545.7800064086914,537.2799835205078,505.54998779296875,12.223114264966735,20.42324854629888,543.1199951171875,492.8500061035156,84.02631785032845,46.88867832822522,11.98,0.0,5.051280012747825,4.364979920361778,1.1572286940392535,53.64422869197179
560,2021-03-24,533.780029296875,534.4199829101562,520.0,520.8099975585938,520.8099975585938,4102200,World,OWID_WRL,631709.0,1.69,10673.0,531.6860066731771,521.9090016682943,1,0.0,0.0,0.0,522.375,524.9199981689453,545.7800064086914,539.4799957275391,510.29998779296875,11.925964278500443,19.21086928740051,543.1199951171875,492.8500061035156,55.61964902652729,48.73162059959223,0.0,14.28,4.690474297551552,5.073195640335936,0.9245601057169084,48.040074351042676
561,2021-03-25,516.989990234375,518.530029296875,497.0,502.8599853515625,502.8599853515625,4926800,World,OWID_WRL,652192.0,1.77,11554.0,529.6616719563802,522.087779405382,1,0.0,0.0,0.0,520.0599975585938,524.9199981689453,545.7800064086914,539.4799957275391,505.54998779296875,11.94046041383073,19.318185628632293,543.1199951171875,492.8500061035156,19.912435718504874,44.631617339337936,0.0,17.95,4.355440419155013,5.992967380311941,0.7267585726335635,42.08802458847207
562,2021-03-26,502.82000732421875,508.7200012207031,496.67999267578125,508.04998779296875,508.04998779296875,3467800,World,OWID_WRL,640037.0,2.0,12773.0,528.0103373209636,522.3678904215495,1,0.0,0.0,0.0,519.8999938964844,524.9199981689453,545.9599990844727,539.4799957275391,506.5199890136719,11.958404456605034,19.432968640231373,543.1199951171875,496.67999267578125,24.483192333017467,41.09326716977451,5.19,0.0,4.4150518177867975,5.56489828171823,0.7933751156406755,44.239217368489335
563,2021-03-29,505.6600036621094,518.0,504.3999938964844,513.9500122070312,513.9500122070312,3330000,World,OWID_WRL,459305.0,1.89,8665.0,526.5913370768229,522.7551127115886,1,0.0,0.0,0.0,519.8999938964844,524.9199981689453,547.7949981689453,539.4799957275391,509.0,11.830267569325713,18.874307333690872,543.1199951171875,496.67999267578125,37.187809266461024,43.74644893020396,5.9,0.0,4.521119545087741,5.1674055473097855,0.8749302727829231,46.66468324095492
564,2021-03-30,510.510009765625,514.4099731445312,506.9100036621094,513.3900146484375,513.3900146484375,2418100,World,OWID_WRL,562206.0,2.12,11908.0,525.1283365885416,523.1191128200954,1,0.0,0.0,0.0,519.8999938964844,524.9199981689453,546.067497253418,539.4799957275391,513.469970703125,11.706401911622368,18.35555040618898,543.1199951171875,496.67999267578125,35.98195756716298,44.58141624028464,0.0,0.56,4.198182434724331,4.838305151073373,0.8676969111369441,46.45812208409882
565,2021-03-31,515.6699829101562,528.1300048828125,515.4400024414062,521.6599731445312,521.6599731445312,3503100,World,OWID_WRL,673904.0,1.92,12928.0,524.1390014648438,523.5621124267578,1,0.0,0.0,0.0,519.8999938964844,524.9199981689453,542.9400100708008,539.4799957275391,509.1099853515625,11.37821514629973,17.14503056097523,543.1199951171875,496.67999267578125,53.78979146322711,44.42873617503274,8.27,0.0,4.489026546529736,4.492711925996703,0.9991796982473677,49.97948404154585
566,2021-04-01,529.9299926757812,540.5,527.030029296875,539.4199829101562,539.4199829101562,3938600,World,OWID_WRL,709824.0,1.73,12303.0,523.8456685384115,524.1704454210069,0,-1.0,0.0,539.4199829101562,519.8999938964844,524.9199981689453,542.7600021362305,539.4799957275391,503.17999267578125,11.110712421389815,16.73747151596646,543.1199951171875,496.67999267578125,92.03270453807666,45.57250570185392,17.76,0.0,5.436953221777612,4.1718039312826525,1.303261924897314,56.583313899717126
567,2021-04-05,540.010009765625,542.8499755859375,529.22998046875,540.6699829101562,540.6699829101562,3355900,World,OWID_WRL,497016.0,1.66,8254.0,523.8606689453125,524.7530008951823,0,0.0,0.0,0.0,519.8999938964844,524.9199981689453,547.7324981689453,539.4799957275391,496.0799865722656,10.884210931289871,16.48801074833237,543.1199951171875,496.67999267578125,94.72434953007927,51.15889148807562,1.25,0.0,5.1378851345077825,3.8738179361910343,1.3263104304689273,57.013475634959676
568,2021-04-06,544.8099975585938,554.1699829101562,543.2999877929688,544.530029296875,544.530029296875,3474200,World,OWID_WRL,607487.0,2.05,12457.0,524.2190022786458,525.5075568305122,0,0.0,0.0,0.0,525.4249877929688,524.9199981689453,546.5975036621094,539.4799957275391,499.54998779296875,10.81606556555903,16.849154950889112,554.1699829101562,496.67999267578125,83.23194424980572,60.204535563975746,3.86,0.0,5.0466076249000835,3.597116655034532,1.4029591222283104,58.38464371908746
569,2021-04-07,543.5,549.6400146484375,541.4500122070312,546.989990234375,546.989990234375,2151300,World,OWID_WRL,663157.0,2.32,15362.0,524.247001139323,526.2198900010851,0,0.0,0.0,0.0,525.4249877929688,524.9199981689453,543.7124938964844,539.4799957275391,503.8399963378906,10.721420992978167,17.040758875670583,554.1699829101562,496.67999267578125,87.51088207441003,69.20849124131755,2.46,0.0,4.86184993740722,3.340179751103494,1.4555653586610158,59.27618067778552
570,2021-04-08,551.1300048828125,556.9000244140625,547.5700073242188,554.5800170898438,554.5800170898438,4309800,World,OWID_WRL,836055.0,1.71,14305.0,524.2860026041667,526.9930013020834,0,0.0,0.0,0.0,526.7900085449219,524.8750152587891,540.1875,539.4799957275391,486.69000244140625,10.725605138696427,17.59457011972415,556.9000244140625,496.67999267578125,96.14744918385033,77.63129694380173,7.59,0.0,5.05671779902099,3.10159548316753,1.630360189284508,61.982392978962594
571,2021-04-09,552.6900024414062,556.9000244140625,547.1099853515625,555.3099975585938,555.3099975585938,2894000,World,OWID_WRL,752184.0,1.91,14346.0,524.5730021158854,527.7035569932725,0,0.0,0.0,0.0,530.6500091552734,524.8750152587891,539.6299896240234,539.4799957275391,495.0799865722656,10.722111100673489,18.069220639187996,556.9000244140625,496.67999267578125,97.35963796502288,86.39953700063886,0.73,0.0,4.747666527662347,2.8800529486555635,1.648465015158351,62.2422801782711
572,2021-04-12,551.0499877929688,557.97998046875,549.5800170898438,552.780029296875,552.780029296875,2944100,World,OWID_WRL,613873.0,1.61,9905.0,525.0373372395833,528.3933349609375,0,0.0,0.0,0.0,532.4449920654297,525.4149932861328,534.75,539.4799957275391,484.9800109863281,10.733423270832885,18.570075869701846,557.97998046875,496.67999267578125,91.51720683952331,91.78916776868117,0.0,2.53,4.40854748997218,2.8550491666087376,1.5441231420924026,60.69372651602255
573,2021-04-13,557.0,559.75,550.2999877929688,553.72998046875,553.72998046875,2720300,World,OWID_WRL,763801.0,1.81,13796.0,525.1403361002605,528.9394460042317,0,0.0,0.0,0.0,537.5950012207031,526.3000030517578,530.3050079345703,539.4799957275391,486.6600036621094,10.768936406902421,19.138054007033688,559.75,496.67999267578125,90.45502008537373,91.5637842754379,0.95,0.0,4.161508383545596,2.651117083279542,1.5697188214703957,61.08523657744784
574,2021-04-14,554.8699951171875,554.8699951171875,538.530029296875,540.02001953125,540.02001953125,3740300,World,OWID_WRL,811333.0,1.74,14094.0,524.8803365071615,529.3465572781033,0,0.0,0.0,0.0,543.3900146484375,528.2149963378906,527.3350067138672,539.4799957275391,493.3699951171875,10.602204892402908,18.571664133127097,559.75,496.67999267578125,68.71733284043282,87.84849617691698,0.0,13.71,3.8642577847209103,3.4410372916167176,1.122992126279849,52.8966693931025
575,2021-04-15,544.1699829101562,553.489990234375,542.6599731445312,549.219970703125,549.219970703125,3139100,World,OWID_WRL,821221.0,1.66,13658.0,525.8310017903646,529.9210015190972,0,0.0,0.0,0.0,544.489990234375,528.2149963378906,527.3350067138672,539.4799957275391,488.94000244140625,10.441031095053376,18.04573067878526,559.75,496.67999267578125,83.30422058975806,87.85882136833875,9.2,0.0,4.245382228669416,3.1952489136440945,1.3286546192195314,57.05674891645552
